user_id,product_id,action,timestamp
276,199,view,2026-03-21 20:51:06.335486
276,199,click,2026-03-21 20:51:59.335486
276,199,add_to_cart,2026-03-21 20:53:57.335486
53,118,view,2026-03-21 20:55:06.335486
53,118,click,2026-03-21 20:55:17.335486
53,118,add_to_cart,2026-03-21 20:56:09.335486
81,100,view,2026-03-21 20:57:06.335486
191,185,view,2026-03-21 20:57:06.335486
81,100,click,2026-03-21 20:57:31.335486
308,199,view,2026-03-21 20:58:06.335486
308,199,click,2026-03-21 20:58:24.335486
308,199,add_to_cart,2026-03-21 20:59:04.335486
81,100,add_to_cart,2026-03-21 20:59:06.335486
53,118,remove_from_cart,2026-03-21 20:59:47.335486
93,56,view,2026-03-21 21:01:06.335486
81,100,remove_from_cart,2026-03-21 21:01:16.335486
93,56,click,2026-03-21 21:02:00.335486
337,8,view,2026-03-21 21:03:06.335486
5,16,view,2026-03-21 21:03:06.335486
5,16,click,2026-03-21 21:03:23.335486
337,8,click,2026-03-21 21:03:47.335486
93,56,add_to_cart,2026-03-21 21:03:56.335486
5,16,add_to_cart,2026-03-21 21:04:18.335486
428,195,view,2026-03-21 21:05:06.335486
337,8,add_to_cart,2026-03-21 21:05:36.335486
5,16,remove_from_cart,2026-03-21 21:05:55.335486
93,56,purchase,2026-03-21 21:06:03.335486
498,153,view,2026-03-21 21:10:06.335486
337,8,purchase,2026-03-21 21:11:13.335486
55,7,view,2026-03-21 21:15:06.335486
55,7,click,2026-03-21 21:16:00.335486
87,155,view,2026-03-21 21:17:06.335486
55,7,add_to_cart,2026-03-21 21:17:56.335486
251,10,view,2026-03-21 21:19:06.335486
493,155,view,2026-03-21 21:19:06.335486
251,10,click,2026-03-21 21:19:17.335486
24,1,view,2026-03-21 21:20:06.335486
64,34,view,2026-03-21 21:20:06.335486
24,1,click,2026-03-21 21:20:54.335486
479,48,view,2026-03-21 21:21:06.335486
162,4,view,2026-03-21 21:23:06.335486
336,52,view,2026-03-21 21:25:06.335486
106,163,view,2026-03-21 21:29:06.335486
367,41,view,2026-03-21 21:29:06.335486
106,163,click,2026-03-21 21:29:36.335486
367,41,click,2026-03-21 21:29:48.335486
367,41,wishlist,2026-03-21 21:29:58.335486
106,163,add_to_cart,2026-03-21 21:31:04.335486
500,170,view,2026-03-21 21:31:06.335486
338,67,view,2026-03-21 21:33:06.335486
338,67,click,2026-03-21 21:33:22.335486
338,67,add_to_cart,2026-03-21 21:33:55.335486
366,43,view,2026-03-21 21:35:06.335486
366,43,click,2026-03-21 21:35:26.335486
386,89,view,2026-03-21 21:37:06.335486
386,89,click,2026-03-21 21:37:27.335486
386,89,add_to_cart,2026-03-21 21:38:19.335486
49,196,view,2026-03-21 21:39:06.335486
413,74,view,2026-03-21 21:39:06.335486
285,26,view,2026-03-21 21:39:06.335486
285,26,click,2026-03-21 21:39:31.335486
49,196,click,2026-03-21 21:39:41.335486
285,26,add_to_cart,2026-03-21 21:41:16.335486
129,98,view,2026-03-21 21:48:06.335486
83,192,view,2026-03-21 21:49:06.335486
177,155,view,2026-03-21 21:49:06.335486
289,93,view,2026-03-21 21:49:06.335486
285,26,purchase,2026-03-21 21:49:36.335486
289,93,click,2026-03-21 21:49:59.335486
289,93,add_to_cart,2026-03-21 21:50:31.335486
25,63,view,2026-03-21 21:51:06.335486
25,63,click,2026-03-21 21:51:57.335486
289,93,remove_from_cart,2026-03-21 21:52:39.335486
70,113,view,2026-03-21 21:53:06.335486
70,113,click,2026-03-21 21:53:25.335486
488,140,view,2026-03-21 21:54:06.335486
489,182,view,2026-03-21 21:54:06.335486
420,90,view,2026-03-21 21:57:06.335486
67,21,view,2026-03-21 21:57:06.335486
420,90,click,2026-03-21 21:57:23.335486
420,90,add_to_cart,2026-03-21 21:58:18.335486
484,70,view,2026-03-21 22:03:06.335486
199,163,view,2026-03-21 22:03:06.335486
420,90,purchase,2026-03-21 22:03:21.335486
484,70,click,2026-03-21 22:03:25.335486
199,163,click,2026-03-21 22:03:27.335486
199,163,add_to_cart,2026-03-21 22:05:04.335486
260,4,view,2026-03-21 22:08:06.335486
260,4,click,2026-03-21 22:08:32.335486
260,4,add_to_cart,2026-03-21 22:09:25.335486
419,154,view,2026-03-21 22:10:06.335486
154,61,view,2026-03-21 22:10:06.335486
419,154,click,2026-03-21 22:10:21.335486
450,159,view,2026-03-21 22:12:06.335486
419,154,add_to_cart,2026-03-21 22:12:19.335486
450,159,click,2026-03-21 22:12:42.335486
450,159,add_to_cart,2026-03-21 22:13:48.335486
130,190,view,2026-03-21 22:14:06.335486
408,161,view,2026-03-21 22:16:06.335486
260,4,purchase,2026-03-21 22:17:16.335486
399,13,view,2026-03-21 22:18:06.335486
349,59,view,2026-03-21 22:18:06.335486
274,158,view,2026-03-21 22:19:06.335486
274,158,click,2026-03-21 22:19:34.335486
288,121,view,2026-03-21 22:20:06.335486
288,121,click,2026-03-21 22:20:19.335486
288,121,add_to_cart,2026-03-21 22:20:56.335486
486,169,view,2026-03-21 22:21:06.335486
215,45,view,2026-03-21 22:25:06.335486
215,45,click,2026-03-21 22:25:19.335486
288,121,purchase,2026-03-21 22:25:40.335486
448,66,view,2026-03-21 22:26:06.335486
448,66,click,2026-03-21 22:26:32.335486
448,66,add_to_cart,2026-03-21 22:28:18.335486
150,195,view,2026-03-21 22:31:06.335486
150,195,click,2026-03-21 22:31:45.335486
75,57,view,2026-03-21 22:32:06.335486
75,57,click,2026-03-21 22:32:20.335486
203,18,view,2026-03-21 22:33:06.335486
150,195,add_to_cart,2026-03-21 22:33:25.335486
75,57,add_to_cart,2026-03-21 22:33:28.335486
203,18,click,2026-03-21 22:33:38.335486
159,176,view,2026-03-21 22:34:06.335486
203,18,add_to_cart,2026-03-21 22:34:37.335486
247,97,view,2026-03-21 22:35:06.335486
448,66,purchase,2026-03-21 22:35:13.335486
247,97,click,2026-03-21 22:35:48.335486
74,32,view,2026-03-21 22:36:06.335486
476,149,view,2026-03-21 22:36:06.335486
476,149,click,2026-03-21 22:36:26.335486
247,97,add_to_cart,2026-03-21 22:36:35.335486
75,57,purchase,2026-03-21 22:36:47.335486
321,17,view,2026-03-21 22:38:06.335486
334,190,view,2026-03-21 22:40:06.335486
334,190,click,2026-03-21 22:40:40.335486
139,99,view,2026-03-21 22:41:06.335486
221,150,view,2026-03-21 22:41:06.335486
18,178,view,2026-03-21 22:44:06.335486
500,134,view,2026-03-21 22:44:06.335486
18,178,click,2026-03-21 22:44:21.335486
80,154,view,2026-03-21 22:48:06.335486
157,58,view,2026-03-21 22:50:06.335486
436,120,view,2026-03-21 22:51:06.335486
436,120,click,2026-03-21 22:51:51.335486
260,140,view,2026-03-21 22:52:06.335486
349,129,view,2026-03-21 22:54:06.335486
152,80,view,2026-03-21 23:01:06.335486
152,80,click,2026-03-21 23:01:33.335486
18,195,view,2026-03-21 23:02:06.335486
463,190,view,2026-03-21 23:02:06.335486
152,80,wishlist,2026-03-21 23:02:07.335486
18,195,click,2026-03-21 23:02:31.335486
463,190,click,2026-03-21 23:02:52.335486
18,195,add_to_cart,2026-03-21 23:03:52.335486
198,164,view,2026-03-21 23:04:06.335486
463,190,add_to_cart,2026-03-21 23:04:13.335486
49,166,view,2026-03-21 23:05:06.335486
473,179,view,2026-03-21 23:05:06.335486
473,179,click,2026-03-21 23:05:19.335486
249,200,view,2026-03-21 23:06:06.335486
410,199,view,2026-03-21 23:06:06.335486
473,179,add_to_cart,2026-03-21 23:06:16.335486
463,190,remove_from_cart,2026-03-21 23:06:45.335486
410,199,click,2026-03-21 23:06:58.335486
281,126,view,2026-03-21 23:07:06.335486
43,93,view,2026-03-21 23:08:06.335486
58,135,view,2026-03-21 23:10:06.335486
58,135,click,2026-03-21 23:10:20.335486
58,135,add_to_cart,2026-03-21 23:11:25.335486
378,175,view,2026-03-21 23:13:06.335486
86,115,view,2026-03-21 23:13:06.335486
58,135,purchase,2026-03-21 23:13:08.335486
86,115,click,2026-03-21 23:13:29.335486
378,175,click,2026-03-21 23:13:32.335486
378,175,wishlist,2026-03-21 23:14:25.335486
86,115,add_to_cart,2026-03-21 23:15:25.335486
403,17,view,2026-03-21 23:16:06.335486
454,71,view,2026-03-21 23:19:06.335486
454,71,click,2026-03-21 23:19:34.335486
72,43,view,2026-03-21 23:21:06.335486
72,43,click,2026-03-21 23:21:42.335486
86,115,purchase,2026-03-21 23:22:21.335486
72,43,add_to_cart,2026-03-21 23:23:04.335486
291,15,view,2026-03-21 23:24:06.335486
401,46,view,2026-03-21 23:24:06.335486
201,170,view,2026-03-21 23:24:06.335486
291,15,click,2026-03-21 23:24:19.335486
291,15,add_to_cart,2026-03-21 23:26:10.335486
368,7,view,2026-03-21 23:32:06.335486
368,7,click,2026-03-21 23:32:33.335486
368,7,add_to_cart,2026-03-21 23:33:18.335486
108,66,view,2026-03-21 23:36:06.335486
141,20,view,2026-03-21 23:36:06.335486
141,20,click,2026-03-21 23:36:55.335486
40,163,view,2026-03-21 23:37:06.335486
141,20,wishlist,2026-03-21 23:37:31.335486
40,163,click,2026-03-21 23:38:05.335486
173,167,view,2026-03-21 23:41:06.335486
173,167,click,2026-03-21 23:41:58.335486
413,129,view,2026-03-21 23:42:06.335486
173,167,wishlist,2026-03-21 23:42:39.335486
466,161,view,2026-03-21 23:47:06.335486
466,161,click,2026-03-21 23:47:25.335486
248,7,view,2026-03-21 23:51:06.335486
141,191,view,2026-03-21 23:51:06.335486
248,7,click,2026-03-21 23:51:26.335486
141,191,click,2026-03-21 23:51:49.335486
169,28,view,2026-03-21 23:52:06.335486
169,28,click,2026-03-21 23:52:55.335486
141,191,add_to_cart,2026-03-21 23:53:36.335486
169,28,add_to_cart,2026-03-21 23:54:30.335486
141,191,purchase,2026-03-21 23:54:46.335486
108,177,view,2026-03-21 23:57:06.335486
229,71,view,2026-03-22 00:02:06.335486
229,71,click,2026-03-22 00:02:21.335486
302,52,view,2026-03-22 00:03:06.335486
229,71,add_to_cart,2026-03-22 00:03:44.335486
302,52,click,2026-03-22 00:03:54.335486
118,100,view,2026-03-22 00:07:06.335486
333,37,view,2026-03-22 00:11:06.335486
333,37,click,2026-03-22 00:11:40.335486
66,17,view,2026-03-22 00:14:06.335486
66,17,click,2026-03-22 00:14:32.335486
66,17,add_to_cart,2026-03-22 00:15:38.335486
160,18,view,2026-03-22 00:18:06.335486
155,90,view,2026-03-22 00:21:06.335486
187,20,view,2026-03-22 00:21:06.335486
187,20,click,2026-03-22 00:21:34.335486
107,141,view,2026-03-22 00:22:06.335486
107,141,click,2026-03-22 00:22:43.335486
187,20,add_to_cart,2026-03-22 00:22:44.335486
153,37,view,2026-03-22 00:23:06.335486
153,37,click,2026-03-22 00:23:49.335486
187,20,purchase,2026-03-22 00:25:34.335486
256,65,view,2026-03-22 00:33:06.335486
38,120,view,2026-03-22 00:40:06.335486
211,14,view,2026-03-22 00:42:06.335486
299,102,view,2026-03-22 00:48:06.335486
299,102,click,2026-03-22 00:48:18.335486
299,102,wishlist,2026-03-22 00:49:16.335486
458,179,view,2026-03-22 00:50:06.335486
202,3,view,2026-03-22 00:51:06.335486
272,184,view,2026-03-22 00:57:06.335486
277,75,view,2026-03-22 00:57:06.335486
272,184,click,2026-03-22 00:57:50.335486
272,184,add_to_cart,2026-03-22 00:59:00.335486
129,185,view,2026-03-22 00:59:06.335486
84,36,view,2026-03-22 00:59:06.335486
129,185,click,2026-03-22 00:59:33.335486
84,36,click,2026-03-22 00:59:58.335486
84,36,wishlist,2026-03-22 01:00:44.335486
457,87,view,2026-03-22 01:01:06.335486
398,152,view,2026-03-22 01:02:06.335486
157,142,view,2026-03-22 01:04:06.335486
126,181,view,2026-03-22 01:05:06.335486
107,56,view,2026-03-22 01:05:06.335486
393,180,view,2026-03-22 01:07:06.335486
49,66,view,2026-03-22 01:10:06.335486
238,136,view,2026-03-22 01:12:06.335486
67,127,view,2026-03-22 01:14:06.335486
67,127,click,2026-03-22 01:14:21.335486
478,66,view,2026-03-22 01:15:06.335486
67,127,add_to_cart,2026-03-22 01:15:48.335486
478,66,click,2026-03-22 01:15:48.335486
151,43,view,2026-03-22 01:17:06.335486
151,43,click,2026-03-22 01:17:16.335486
151,43,wishlist,2026-03-22 01:17:59.335486
170,171,view,2026-03-22 01:19:06.335486
128,174,view,2026-03-22 01:19:06.335486
221,14,view,2026-03-22 01:19:06.335486
221,14,click,2026-03-22 01:19:16.335486
128,174,click,2026-03-22 01:19:21.335486
128,174,add_to_cart,2026-03-22 01:21:17.335486
67,127,purchase,2026-03-22 01:23:53.335486
118,10,view,2026-03-22 01:24:06.335486
118,10,click,2026-03-22 01:24:47.335486
408,6,view,2026-03-22 01:25:06.335486
303,193,view,2026-03-22 01:32:06.335486
416,139,view,2026-03-22 01:33:06.335486
416,139,click,2026-03-22 01:33:39.335486
110,39,view,2026-03-22 01:34:06.335486
83,79,view,2026-03-22 01:35:06.335486
416,139,add_to_cart,2026-03-22 01:35:22.335486
189,135,view,2026-03-22 01:36:06.335486
245,34,view,2026-03-22 01:36:06.335486
19,155,view,2026-03-22 01:36:06.335486
387,38,view,2026-03-22 01:36:06.335486
245,34,click,2026-03-22 01:36:35.335486
387,38,click,2026-03-22 01:36:43.335486
106,115,view,2026-03-22 01:37:06.335486
251,197,view,2026-03-22 01:37:06.335486
416,139,purchase,2026-03-22 01:39:39.335486
233,179,view,2026-03-22 01:44:06.335486
233,179,click,2026-03-22 01:44:57.335486
248,161,view,2026-03-22 01:45:06.335486
435,115,view,2026-03-22 01:49:06.335486
232,174,view,2026-03-22 01:49:06.335486
164,168,view,2026-03-22 01:49:06.335486
15,26,view,2026-03-22 01:49:06.335486
232,174,click,2026-03-22 01:49:42.335486
15,26,click,2026-03-22 01:49:49.335486
435,115,click,2026-03-22 01:50:04.335486
15,26,add_to_cart,2026-03-22 01:50:44.335486
371,28,view,2026-03-22 01:56:06.335486
371,28,click,2026-03-22 01:56:16.335486
191,90,view,2026-03-22 01:57:06.335486
264,32,view,2026-03-22 01:57:06.335486
191,90,click,2026-03-22 01:58:04.335486
194,152,view,2026-03-22 01:59:06.335486
194,152,click,2026-03-22 02:00:05.335486
194,152,add_to_cart,2026-03-22 02:00:36.335486
472,116,view,2026-03-22 02:01:06.335486
472,116,click,2026-03-22 02:01:50.335486
33,3,view,2026-03-22 02:02:06.335486
472,116,add_to_cart,2026-03-22 02:03:26.335486
363,71,view,2026-03-22 02:05:06.335486
363,71,click,2026-03-22 02:06:03.335486
194,152,purchase,2026-03-22 02:07:03.335486
472,116,purchase,2026-03-22 02:07:15.335486
75,12,view,2026-03-22 02:08:06.335486
75,12,click,2026-03-22 02:08:52.335486
111,108,view,2026-03-22 02:10:06.335486
111,108,click,2026-03-22 02:10:31.335486
75,12,add_to_cart,2026-03-22 02:10:34.335486
483,157,view,2026-03-22 02:15:06.335486
75,12,remove_from_cart,2026-03-22 02:15:14.335486
483,157,click,2026-03-22 02:15:18.335486
455,180,view,2026-03-22 02:16:06.335486
483,157,add_to_cart,2026-03-22 02:16:47.335486
156,19,view,2026-03-22 02:22:06.335486
156,19,click,2026-03-22 02:22:31.335486
282,194,view,2026-03-22 02:23:06.335486
156,19,add_to_cart,2026-03-22 02:23:29.335486
483,157,purchase,2026-03-22 02:24:02.335486
127,99,view,2026-03-22 02:24:06.335486
273,195,view,2026-03-22 02:30:06.335486
273,195,click,2026-03-22 02:31:05.335486
277,143,view,2026-03-22 02:32:06.335486
327,74,view,2026-03-22 02:32:06.335486
327,74,click,2026-03-22 02:32:21.335486
277,143,click,2026-03-22 02:32:25.335486
416,123,view,2026-03-22 02:33:06.335486
327,74,add_to_cart,2026-03-22 02:33:15.335486
277,143,add_to_cart,2026-03-22 02:33:52.335486
416,123,click,2026-03-22 02:33:59.335486
459,153,view,2026-03-22 02:34:06.335486
88,131,view,2026-03-22 02:35:06.335486
165,18,view,2026-03-22 02:37:06.335486
273,57,view,2026-03-22 02:38:06.335486
273,57,click,2026-03-22 02:39:00.335486
273,57,add_to_cart,2026-03-22 02:40:03.335486
103,28,view,2026-03-22 02:40:06.335486
235,46,view,2026-03-22 02:40:06.335486
103,28,click,2026-03-22 02:40:28.335486
437,36,view,2026-03-22 02:41:06.335486
103,28,add_to_cart,2026-03-22 02:41:22.335486
479,30,view,2026-03-22 02:43:06.335486
479,30,click,2026-03-22 02:43:28.335486
273,57,remove_from_cart,2026-03-22 02:44:07.335486
479,30,add_to_cart,2026-03-22 02:44:52.335486
387,192,view,2026-03-22 02:48:06.335486
323,158,view,2026-03-22 02:48:06.335486
387,192,click,2026-03-22 02:48:59.335486
387,192,add_to_cart,2026-03-22 02:49:37.335486
361,114,view,2026-03-22 02:51:06.335486
262,10,view,2026-03-22 02:58:06.335486
262,10,click,2026-03-22 02:58:39.335486
434,138,view,2026-03-22 03:01:06.335486
433,190,view,2026-03-22 03:03:06.335486
433,190,click,2026-03-22 03:03:47.335486
398,36,view,2026-03-22 03:08:06.335486
498,108,view,2026-03-22 03:08:06.335486
425,72,view,2026-03-22 03:08:06.335486
398,36,click,2026-03-22 03:08:45.335486
425,72,click,2026-03-22 03:08:59.335486
253,107,view,2026-03-22 03:09:06.335486
253,107,click,2026-03-22 03:09:30.335486
398,36,add_to_cart,2026-03-22 03:10:37.335486
367,83,view,2026-03-22 03:13:06.335486
100,7,view,2026-03-22 03:13:06.335486
385,99,view,2026-03-22 03:13:06.335486
385,99,click,2026-03-22 03:13:43.335486
372,173,view,2026-03-22 03:14:06.335486
385,99,add_to_cart,2026-03-22 03:14:55.335486
443,140,view,2026-03-22 03:17:06.335486
143,175,view,2026-03-22 03:17:06.335486
443,140,click,2026-03-22 03:17:16.335486
385,99,remove_from_cart,2026-03-22 03:17:46.335486
240,96,view,2026-03-22 03:21:06.335486
339,91,view,2026-03-22 03:22:06.335486
339,91,click,2026-03-22 03:22:52.335486
339,91,add_to_cart,2026-03-22 03:23:56.335486
283,176,view,2026-03-22 03:25:06.335486
288,89,view,2026-03-22 03:25:06.335486
288,89,click,2026-03-22 03:25:36.335486
283,176,click,2026-03-22 03:25:49.335486
109,93,view,2026-03-22 03:26:06.335486
283,176,add_to_cart,2026-03-22 03:27:36.335486
384,3,view,2026-03-22 03:28:06.335486
384,3,click,2026-03-22 03:28:30.335486
283,176,purchase,2026-03-22 03:29:04.335486
454,169,view,2026-03-22 03:29:06.335486
325,122,view,2026-03-22 03:31:06.335486
325,122,click,2026-03-22 03:31:20.335486
53,56,view,2026-03-22 03:33:06.335486
53,56,click,2026-03-22 03:34:02.335486
370,84,view,2026-03-22 03:35:06.335486
53,56,add_to_cart,2026-03-22 03:35:14.335486
370,84,click,2026-03-22 03:35:54.335486
370,84,add_to_cart,2026-03-22 03:36:35.335486
446,171,view,2026-03-22 03:37:06.335486
446,171,click,2026-03-22 03:38:02.335486
370,84,remove_from_cart,2026-03-22 03:39:36.335486
256,23,view,2026-03-22 03:45:06.335486
256,23,click,2026-03-22 03:45:16.335486
363,49,view,2026-03-22 03:46:06.335486
256,23,add_to_cart,2026-03-22 03:46:59.335486
256,23,purchase,2026-03-22 03:48:27.335486
45,155,view,2026-03-22 03:49:06.335486
45,155,click,2026-03-22 03:49:47.335486
164,102,view,2026-03-22 03:50:06.335486
164,102,click,2026-03-22 03:50:19.335486
84,70,view,2026-03-22 03:51:06.335486
164,102,wishlist,2026-03-22 03:51:10.335486
45,155,add_to_cart,2026-03-22 03:51:16.335486
84,70,click,2026-03-22 03:51:20.335486
323,200,view,2026-03-22 03:53:06.335486
186,119,view,2026-03-22 03:54:06.335486
186,119,click,2026-03-22 03:54:25.335486
186,119,wishlist,2026-03-22 03:54:59.335486
45,155,purchase,2026-03-22 03:55:04.335486
204,170,view,2026-03-22 03:55:06.335486
167,5,view,2026-03-22 03:56:06.335486
167,5,click,2026-03-22 03:56:17.335486
5,146,view,2026-03-22 03:57:06.335486
184,101,view,2026-03-22 03:57:06.335486
5,146,click,2026-03-22 03:57:38.335486
425,41,view,2026-03-22 03:58:06.335486
425,41,click,2026-03-22 03:58:48.335486
5,146,add_to_cart,2026-03-22 03:58:54.335486
425,41,add_to_cart,2026-03-22 04:00:20.335486
185,199,view,2026-03-22 04:03:06.335486
185,199,click,2026-03-22 04:03:26.335486
477,45,view,2026-03-22 04:04:06.335486
190,149,view,2026-03-22 04:04:06.335486
190,149,click,2026-03-22 04:04:54.335486
185,199,add_to_cart,2026-03-22 04:04:58.335486
190,149,add_to_cart,2026-03-22 04:05:28.335486
425,41,purchase,2026-03-22 04:06:01.335486
480,63,view,2026-03-22 04:07:06.335486
388,37,view,2026-03-22 04:07:06.335486
480,63,click,2026-03-22 04:08:02.335486
480,63,add_to_cart,2026-03-22 04:10:02.335486
351,162,view,2026-03-22 04:15:06.335486
93,12,view,2026-03-22 04:19:06.335486
412,173,view,2026-03-22 04:23:06.335486
174,92,view,2026-03-22 04:24:06.335486
174,92,click,2026-03-22 04:25:06.335486
174,92,add_to_cart,2026-03-22 04:26:09.335486
70,177,view,2026-03-22 04:27:06.335486
301,99,view,2026-03-22 04:28:06.335486
301,99,click,2026-03-22 04:28:37.335486
63,22,view,2026-03-22 04:34:06.335486
63,22,click,2026-03-22 04:34:39.335486
198,53,view,2026-03-22 04:35:06.335486
198,53,click,2026-03-22 04:35:59.335486
198,53,add_to_cart,2026-03-22 04:36:54.335486
295,40,view,2026-03-22 04:37:06.335486
223,7,view,2026-03-22 04:39:06.335486
223,7,click,2026-03-22 04:39:52.335486
459,56,view,2026-03-22 04:43:06.335486
459,56,click,2026-03-22 04:43:26.335486
459,56,add_to_cart,2026-03-22 04:44:24.335486
316,6,view,2026-03-22 04:47:06.335486
477,67,view,2026-03-22 04:47:06.335486
388,161,view,2026-03-22 04:52:06.335486
388,161,click,2026-03-22 04:52:20.335486
459,56,purchase,2026-03-22 04:52:30.335486
388,161,add_to_cart,2026-03-22 04:54:04.335486
367,76,view,2026-03-22 04:55:06.335486
375,190,view,2026-03-22 04:55:06.335486
440,26,view,2026-03-22 04:56:06.335486
408,1,view,2026-03-22 04:58:06.335486
21,154,view,2026-03-22 04:58:06.335486
322,83,view,2026-03-22 04:59:06.335486
322,83,click,2026-03-22 04:59:48.335486
388,161,purchase,2026-03-22 05:00:51.335486
275,8,view,2026-03-22 05:03:06.335486
24,135,view,2026-03-22 05:03:06.335486
24,135,click,2026-03-22 05:03:39.335486
410,127,view,2026-03-22 05:05:06.335486
24,135,add_to_cart,2026-03-22 05:05:12.335486
410,127,click,2026-03-22 05:05:29.335486
17,56,view,2026-03-22 05:06:06.335486
410,127,add_to_cart,2026-03-22 05:06:11.335486
434,26,view,2026-03-22 05:07:06.335486
316,143,view,2026-03-22 05:08:06.335486
410,127,purchase,2026-03-22 05:09:33.335486
281,196,view,2026-03-22 05:13:06.335486
281,196,click,2026-03-22 05:14:04.335486
201,30,view,2026-03-22 05:14:06.335486
281,196,add_to_cart,2026-03-22 05:14:48.335486
201,30,click,2026-03-22 05:14:50.335486
201,30,add_to_cart,2026-03-22 05:15:41.335486
276,10,view,2026-03-22 05:16:06.335486
281,196,purchase,2026-03-22 05:16:54.335486
276,10,click,2026-03-22 05:17:02.335486
276,10,wishlist,2026-03-22 05:17:12.335486
279,135,view,2026-03-22 05:19:06.335486
360,147,view,2026-03-22 05:19:06.335486
247,118,view,2026-03-22 05:19:06.335486
333,16,view,2026-03-22 05:19:06.335486
247,118,click,2026-03-22 05:19:42.335486
333,16,click,2026-03-22 05:20:01.335486
420,86,view,2026-03-22 05:20:06.335486
242,120,view,2026-03-22 05:20:06.335486
242,120,click,2026-03-22 05:20:59.335486
434,12,view,2026-03-22 05:21:06.335486
216,75,view,2026-03-22 05:21:06.335486
434,12,click,2026-03-22 05:21:36.335486
333,16,add_to_cart,2026-03-22 05:21:57.335486
216,75,click,2026-03-22 05:21:59.335486
242,120,add_to_cart,2026-03-22 05:22:33.335486
216,75,add_to_cart,2026-03-22 05:22:34.335486
434,12,add_to_cart,2026-03-22 05:22:46.335486
40,91,view,2026-03-22 05:23:06.335486
40,91,click,2026-03-22 05:23:26.335486
481,50,view,2026-03-22 05:24:06.335486
481,50,click,2026-03-22 05:24:27.335486
434,12,purchase,2026-03-22 05:24:37.335486
216,75,purchase,2026-03-22 05:25:15.335486
481,50,add_to_cart,2026-03-22 05:25:35.335486
134,84,view,2026-03-22 05:26:06.335486
134,84,click,2026-03-22 05:27:01.335486
239,88,view,2026-03-22 05:27:06.335486
410,139,view,2026-03-22 05:28:06.335486
100,190,view,2026-03-22 05:28:06.335486
100,190,click,2026-03-22 05:28:31.335486
481,50,remove_from_cart,2026-03-22 05:29:53.335486
124,40,view,2026-03-22 05:30:06.335486
348,7,view,2026-03-22 05:39:06.335486
206,82,view,2026-03-22 05:39:06.335486
206,82,click,2026-03-22 05:39:28.335486
348,7,click,2026-03-22 05:40:04.335486
468,22,view,2026-03-22 05:40:06.335486
206,82,add_to_cart,2026-03-22 05:41:11.335486
348,7,add_to_cart,2026-03-22 05:41:50.335486
74,51,view,2026-03-22 05:42:06.335486
74,51,click,2026-03-22 05:42:52.335486
171,14,view,2026-03-22 05:43:06.335486
348,7,remove_from_cart,2026-03-22 05:43:14.335486
120,158,view,2026-03-22 05:44:06.335486
120,158,click,2026-03-22 05:44:26.335486
74,51,add_to_cart,2026-03-22 05:44:52.335486
