user_id,product_id,action,timestamp
1693,86,view,2026-03-08 13:07:45.855285
1693,86,wishlist,2026-03-08 13:08:15.855285
1216,93,view,2026-03-08 13:09:45.855285
35,138,search,2026-03-08 13:09:45.855285
35,138,click,2026-03-08 13:10:00.855285
1216,93,click,2026-03-08 13:10:17.855285
1944,46,purchase,2026-03-08 13:11:38.855285
310,10,search,2026-03-08 13:14:45.855285
2501,122,search,2026-03-08 13:14:45.855285
2501,122,click,2026-03-08 13:15:02.855285
310,10,click,2026-03-08 13:15:04.855285
2693,59,search,2026-03-08 13:15:45.855285
760,75,view,2026-03-08 13:15:45.855285
2693,59,click,2026-03-08 13:16:02.855285
760,75,click,2026-03-08 13:16:11.855285
760,75,add_to_cart,2026-03-08 13:16:59.855285
1879,114,view,2026-03-08 13:17:45.855285
1879,114,click,2026-03-08 13:18:25.855285
760,75,purchase,2026-03-08 13:18:59.855285
1045,54,search,2026-03-08 13:20:45.855285
2191,137,search,2026-03-08 13:22:45.855285
2191,137,click,2026-03-08 13:22:54.855285
1515,31,view,2026-03-08 13:23:45.855285
1515,31,click,2026-03-08 13:24:14.855285
1515,31,add_to_cart,2026-03-08 13:25:14.855285
145,134,view,2026-03-08 13:25:45.855285
145,134,wishlist,2026-03-08 13:25:57.855285
1515,31,purchase,2026-03-08 13:27:14.855285
957,116,search,2026-03-08 13:29:45.855285
2908,199,view,2026-03-08 13:30:45.855285
2908,199,click,2026-03-08 13:31:01.855285
1609,60,view,2026-03-08 13:31:45.855285
1609,60,click,2026-03-08 13:32:05.855285
2330,36,view,2026-03-08 13:32:45.855285
1609,60,add_to_cart,2026-03-08 13:32:50.855285
2330,36,click,2026-03-08 13:33:02.855285
659,10,search,2026-03-08 13:33:45.855285
1442,36,view,2026-03-08 13:33:45.855285
1442,36,click,2026-03-08 13:34:13.855285
2457,16,search,2026-03-08 13:34:45.855285
2457,16,click,2026-03-08 13:34:56.855285
1442,36,add_to_cart,2026-03-08 13:34:59.855285
2891,119,search,2026-03-08 13:35:45.855285
619,182,view,2026-03-08 13:35:45.855285
428,27,view,2026-03-08 13:35:45.855285
2891,119,click,2026-03-08 13:35:55.855285
619,182,click,2026-03-08 13:36:30.855285
428,27,add_to_cart,2026-03-08 13:36:44.855285
619,182,add_to_cart,2026-03-08 13:37:40.855285
1402,65,view,2026-03-08 13:38:45.855285
1402,65,add_to_cart,2026-03-08 13:39:30.855285
428,27,purchase,2026-03-08 13:39:44.855285
1991,192,view,2026-03-08 13:39:45.855285
1991,192,add_to_cart,2026-03-08 13:40:38.855285
619,182,purchase,2026-03-08 13:40:40.855285
475,93,view,2026-03-08 13:40:45.855285
475,93,wishlist,2026-03-08 13:40:57.855285
1609,60,purchase,2026-03-08 13:41:50.855285
1442,36,purchase,2026-03-08 13:42:59.855285
934,143,search,2026-03-08 13:43:45.855285
934,143,click,2026-03-08 13:43:57.855285
1402,65,purchase,2026-03-08 13:44:30.855285
1991,192,purchase,2026-03-08 13:45:38.855285
2241,182,view,2026-03-08 13:45:45.855285
2241,182,add_to_cart,2026-03-08 13:46:42.855285
1368,74,view,2026-03-08 13:46:45.855285
1129,153,view,2026-03-08 13:48:45.855285
2241,182,purchase,2026-03-08 13:49:42.855285
2734,108,view,2026-03-08 13:53:45.855285
2734,108,add_to_cart,2026-03-08 13:54:31.855285
1952,2,view,2026-03-08 13:54:45.855285
1952,2,click,2026-03-08 13:55:02.855285
2734,108,purchase,2026-03-08 13:57:31.855285
2939,20,view,2026-03-08 13:58:45.855285
2939,20,click,2026-03-08 13:59:21.855285
1811,75,view,2026-03-08 14:01:45.855285
1880,42,search,2026-03-08 14:01:45.855285
1880,42,click,2026-03-08 14:01:58.855285
1811,75,add_to_cart,2026-03-08 14:02:33.855285
2721,111,view,2026-03-08 14:02:45.855285
2721,111,add_to_cart,2026-03-08 14:03:21.855285
1584,200,view,2026-03-08 14:03:45.855285
1584,200,click,2026-03-08 14:03:58.855285
1811,75,purchase,2026-03-08 14:04:33.855285
297,77,view,2026-03-08 14:04:45.855285
297,77,wishlist,2026-03-08 14:05:08.855285
1281,170,view,2026-03-08 14:05:45.855285
1281,170,wishlist,2026-03-08 14:06:05.855285
2721,111,purchase,2026-03-08 14:07:21.855285
2379,17,view,2026-03-08 14:08:45.855285
2379,17,add_to_cart,2026-03-08 14:09:32.855285
2392,150,view,2026-03-08 14:09:45.855285
1333,122,view,2026-03-08 14:09:45.855285
1333,122,wishlist,2026-03-08 14:10:05.855285
2392,150,click,2026-03-08 14:10:06.855285
2379,17,purchase,2026-03-08 14:10:32.855285
683,187,view,2026-03-08 14:11:45.855285
392,176,view,2026-03-08 14:11:45.855285
392,176,wishlist,2026-03-08 14:11:57.855285
683,187,click,2026-03-08 14:12:17.855285
1758,113,search,2026-03-08 14:13:45.855285
1416,39,view,2026-03-08 14:15:45.855285
1458,161,view,2026-03-08 14:15:45.855285
1416,39,click,2026-03-08 14:15:59.855285
1024,174,search,2026-03-08 14:16:45.855285
1024,174,click,2026-03-08 14:17:02.855285
2976,200,search,2026-03-08 14:21:45.855285
2976,200,click,2026-03-08 14:21:55.855285
2612,8,view,2026-03-08 14:22:45.855285
2612,8,click,2026-03-08 14:23:24.855285
1123,186,view,2026-03-08 14:23:45.855285
1198,150,view,2026-03-08 14:23:45.855285
2222,44,view,2026-03-08 14:23:45.855285
2222,44,click,2026-03-08 14:24:00.855285
2612,8,add_to_cart,2026-03-08 14:24:01.855285
1198,150,click,2026-03-08 14:24:07.855285
1123,186,wishlist,2026-03-08 14:24:12.855285
2045,190,view,2026-03-08 14:24:45.855285
2045,190,add_to_cart,2026-03-08 14:25:29.855285
2772,121,view,2026-03-08 14:26:45.855285
2772,121,click,2026-03-08 14:27:20.855285
2612,8,purchase,2026-03-08 14:29:01.855285
2045,190,purchase,2026-03-08 14:29:29.855285
2787,50,search,2026-03-08 14:31:45.855285
797,175,view,2026-03-08 14:31:45.855285
2787,50,click,2026-03-08 14:31:55.855285
797,175,click,2026-03-08 14:32:09.855285
694,91,view,2026-03-08 14:35:45.855285
1457,69,search,2026-03-08 14:35:45.855285
1457,69,click,2026-03-08 14:36:00.855285
694,91,click,2026-03-08 14:36:12.855285
694,91,add_to_cart,2026-03-08 14:36:45.855285
1262,111,view,2026-03-08 14:37:45.855285
1262,111,click,2026-03-08 14:38:25.855285
1262,111,add_to_cart,2026-03-08 14:39:02.855285
326,42,view,2026-03-08 14:41:45.855285
252,91,search,2026-03-08 14:41:45.855285
326,42,wishlist,2026-03-08 14:42:04.855285
849,55,view,2026-03-08 14:42:45.855285
849,55,wishlist,2026-03-08 14:42:59.855285
1262,111,purchase,2026-03-08 14:43:02.855285
1797,55,view,2026-03-08 14:44:45.855285
1797,55,add_to_cart,2026-03-08 14:45:38.855285
2430,142,view,2026-03-08 14:45:45.855285
857,166,view,2026-03-08 14:45:45.855285
1383,140,search,2026-03-08 14:45:45.855285
2430,142,click,2026-03-08 14:45:55.855285
857,166,click,2026-03-08 14:46:21.855285
694,91,purchase,2026-03-08 14:46:45.855285
2739,169,view,2026-03-08 14:46:45.855285
2739,169,wishlist,2026-03-08 14:47:04.855285
857,166,add_to_cart,2026-03-08 14:47:27.855285
314,80,view,2026-03-08 14:47:45.855285
314,80,click,2026-03-08 14:48:17.855285
413,93,view,2026-03-08 14:48:45.855285
413,93,wishlist,2026-03-08 14:48:55.855285
857,166,purchase,2026-03-08 14:49:27.855285
1797,55,purchase,2026-03-08 14:49:38.855285
2769,152,search,2026-03-08 14:50:45.855285
301,97,view,2026-03-08 14:51:45.855285
301,97,wishlist,2026-03-08 14:52:02.855285
543,193,view,2026-03-08 14:52:45.855285
543,193,click,2026-03-08 14:53:12.855285
435,106,view,2026-03-08 15:02:45.855285
435,106,wishlist,2026-03-08 15:03:00.855285
1345,79,view,2026-03-08 15:05:45.855285
1345,79,wishlist,2026-03-08 15:06:03.855285
942,6,view,2026-03-08 15:06:45.855285
942,6,click,2026-03-08 15:07:22.855285
2432,118,view,2026-03-08 15:07:45.855285
2432,118,add_to_cart,2026-03-08 15:08:21.855285
942,6,add_to_cart,2026-03-08 15:08:51.855285
16,9,view,2026-03-08 15:09:45.855285
16,9,click,2026-03-08 15:10:31.855285
16,9,add_to_cart,2026-03-08 15:11:03.855285
942,6,purchase,2026-03-08 15:11:51.855285
2432,118,purchase,2026-03-08 15:12:21.855285
1563,77,view,2026-03-08 15:15:45.855285
16,9,purchase,2026-03-08 15:16:03.855285
1563,77,add_to_cart,2026-03-08 15:16:25.855285
1026,106,view,2026-03-08 15:16:45.855285
1432,68,view,2026-03-08 15:16:45.855285
1026,106,wishlist,2026-03-08 15:17:13.855285
1563,77,purchase,2026-03-08 15:17:25.855285
373,1,view,2026-03-08 15:17:45.855285
373,1,click,2026-03-08 15:18:11.855285
373,1,add_to_cart,2026-03-08 15:19:04.855285
1016,8,view,2026-03-08 15:19:45.855285
1016,8,click,2026-03-08 15:19:55.855285
1812,39,view,2026-03-08 15:21:45.855285
1812,39,click,2026-03-08 15:22:10.855285
1812,39,add_to_cart,2026-03-08 15:23:19.855285
1606,98,view,2026-03-08 15:24:45.855285
1606,98,wishlist,2026-03-08 15:25:12.855285
373,1,purchase,2026-03-08 15:26:04.855285
448,163,search,2026-03-08 15:26:45.855285
448,163,click,2026-03-08 15:26:53.855285
208,129,view,2026-03-08 15:27:45.855285
208,129,click,2026-03-08 15:28:22.855285
1622,25,view,2026-03-08 15:29:45.855285
2616,100,view,2026-03-08 15:29:45.855285
1622,25,wishlist,2026-03-08 15:30:10.855285
1812,39,purchase,2026-03-08 15:32:19.855285
539,140,search,2026-03-08 15:35:45.855285
539,140,click,2026-03-08 15:35:51.855285
566,120,search,2026-03-08 15:39:45.855285
566,120,click,2026-03-08 15:39:57.855285
2637,180,search,2026-03-08 15:40:45.855285
2441,155,search,2026-03-08 15:40:45.855285
2441,155,click,2026-03-08 15:40:51.855285
2637,180,click,2026-03-08 15:41:03.855285
2137,162,view,2026-03-08 15:43:45.855285
2137,162,click,2026-03-08 15:44:23.855285
973,158,view,2026-03-08 15:44:45.855285
973,158,click,2026-03-08 15:45:25.855285
2577,48,view,2026-03-08 15:45:45.855285
2577,48,wishlist,2026-03-08 15:46:07.855285
973,158,add_to_cart,2026-03-08 15:46:27.855285
1920,112,view,2026-03-08 15:50:45.855285
2527,21,view,2026-03-08 15:53:45.855285
2527,21,add_to_cart,2026-03-08 15:54:34.855285
2038,152,view,2026-03-08 15:54:45.855285
2038,152,click,2026-03-08 15:55:20.855285
973,158,purchase,2026-03-08 15:55:27.855285
1975,124,view,2026-03-08 15:55:45.855285
1975,124,wishlist,2026-03-08 15:56:10.855285
1650,198,view,2026-03-08 15:56:45.855285
1650,198,add_to_cart,2026-03-08 15:57:18.855285
1065,132,view,2026-03-08 15:57:45.855285
2871,8,view,2026-03-08 15:57:45.855285
401,181,view,2026-03-08 15:57:45.855285
2884,142,search,2026-03-08 15:57:45.855285
2884,142,click,2026-03-08 15:57:57.855285
1065,132,click,2026-03-08 15:58:02.855285
2527,21,purchase,2026-03-08 15:59:34.855285
2249,118,view,2026-03-08 15:59:45.855285
2249,118,wishlist,2026-03-08 16:00:09.855285
2226,138,view,2026-03-08 16:01:45.855285
2226,138,wishlist,2026-03-08 16:02:05.855285
1650,198,purchase,2026-03-08 16:02:18.855285
2233,37,search,2026-03-08 16:02:45.855285
1777,182,view,2026-03-08 16:02:45.855285
2233,37,click,2026-03-08 16:02:53.855285
1777,182,wishlist,2026-03-08 16:03:11.855285
563,199,view,2026-03-08 16:03:45.855285
563,199,wishlist,2026-03-08 16:04:14.855285
2681,163,view,2026-03-08 16:04:45.855285
2936,3,view,2026-03-08 16:04:45.855285
2681,163,add_to_cart,2026-03-08 16:05:34.855285
2936,3,add_to_cart,2026-03-08 16:05:42.855285
2936,3,purchase,2026-03-08 16:07:42.855285
2109,88,search,2026-03-08 16:07:45.855285
2681,163,purchase,2026-03-08 16:08:34.855285
1291,87,view,2026-03-08 16:10:45.855285
2746,161,search,2026-03-08 16:12:45.855285
2746,161,click,2026-03-08 16:12:51.855285
2413,72,view,2026-03-08 16:13:45.855285
2413,72,add_to_cart,2026-03-08 16:14:43.855285
2413,72,purchase,2026-03-08 16:15:43.855285
1374,14,view,2026-03-08 16:22:45.855285
1374,14,wishlist,2026-03-08 16:23:14.855285
2424,24,view,2026-03-08 16:26:45.855285
498,55,view,2026-03-08 16:26:45.855285
498,55,wishlist,2026-03-08 16:27:00.855285
2424,24,click,2026-03-08 16:27:13.855285
190,74,view,2026-03-08 16:29:45.855285
1876,171,view,2026-03-08 16:29:45.855285
1876,171,wishlist,2026-03-08 16:29:58.855285
190,74,click,2026-03-08 16:30:17.855285
1683,88,view,2026-03-08 16:30:45.855285
1683,88,add_to_cart,2026-03-08 16:31:26.855285
190,74,add_to_cart,2026-03-08 16:31:32.855285
2831,26,view,2026-03-08 16:31:45.855285
1414,42,view,2026-03-08 16:31:45.855285
1414,42,click,2026-03-08 16:32:09.855285
2831,26,click,2026-03-08 16:32:18.855285
1414,42,add_to_cart,2026-03-08 16:32:44.855285
190,74,purchase,2026-03-08 16:35:32.855285
1215,4,search,2026-03-08 16:35:45.855285
1683,88,purchase,2026-03-08 16:36:26.855285
1421,71,view,2026-03-08 16:37:45.855285
1421,71,click,2026-03-08 16:38:23.855285
717,142,view,2026-03-08 16:38:45.855285
717,142,add_to_cart,2026-03-08 16:39:45.855285
1049,47,view,2026-03-08 16:40:45.855285
3,75,search,2026-03-08 16:40:45.855285
1049,47,click,2026-03-08 16:40:56.855285
3,75,click,2026-03-08 16:41:00.855285
1414,42,purchase,2026-03-08 16:42:44.855285
717,142,purchase,2026-03-08 16:44:45.855285
433,13,view,2026-03-08 16:46:45.855285
95,33,view,2026-03-08 16:46:45.855285
2907,74,view,2026-03-08 16:46:45.855285
95,33,wishlist,2026-03-08 16:47:02.855285
2907,74,wishlist,2026-03-08 16:47:08.855285
433,13,add_to_cart,2026-03-08 16:47:41.855285
1237,42,view,2026-03-08 16:50:45.855285
704,22,view,2026-03-08 16:50:45.855285
704,22,click,2026-03-08 16:51:29.855285
1237,42,add_to_cart,2026-03-08 16:51:39.855285
433,13,purchase,2026-03-08 16:51:41.855285
1887,73,view,2026-03-08 16:51:45.855285
1887,73,wishlist,2026-03-08 16:51:56.855285
704,22,add_to_cart,2026-03-08 16:52:44.855285
1237,42,purchase,2026-03-08 16:53:39.855285
1651,146,view,2026-03-08 16:53:45.855285
112,90,view,2026-03-08 16:53:45.855285
856,136,view,2026-03-08 16:53:45.855285
1651,146,click,2026-03-08 16:54:34.855285
1651,146,add_to_cart,2026-03-08 16:55:12.855285
2649,46,search,2026-03-08 16:55:45.855285
2529,91,view,2026-03-08 16:55:45.855285
1232,123,view,2026-03-08 16:55:45.855285
2529,91,wishlist,2026-03-08 16:56:01.855285
2649,46,click,2026-03-08 16:56:01.855285
1232,123,click,2026-03-08 16:56:21.855285
2587,90,view,2026-03-08 16:56:45.855285
1232,123,add_to_cart,2026-03-08 16:57:06.855285
2587,90,wishlist,2026-03-08 16:57:07.855285
704,22,purchase,2026-03-08 16:59:44.855285
2672,148,view,2026-03-08 17:01:45.855285
1651,146,purchase,2026-03-08 17:02:12.855285
2672,148,click,2026-03-08 17:02:22.855285
1900,3,view,2026-03-08 17:02:45.855285
450,121,search,2026-03-08 17:02:45.855285
1232,123,purchase,2026-03-08 17:03:06.855285
1900,3,add_to_cart,2026-03-08 17:03:42.855285
1416,135,view,2026-03-08 17:03:45.855285
1769,126,view,2026-03-08 17:03:45.855285
1416,135,add_to_cart,2026-03-08 17:04:32.855285
1454,66,view,2026-03-08 17:04:45.855285
1454,66,wishlist,2026-03-08 17:05:15.855285
1416,135,purchase,2026-03-08 17:06:32.855285
29,160,view,2026-03-08 17:06:45.855285
29,160,wishlist,2026-03-08 17:07:10.855285
1900,3,purchase,2026-03-08 17:07:42.855285
15,123,search,2026-03-08 17:09:45.855285
15,123,click,2026-03-08 17:10:02.855285
1228,27,view,2026-03-08 17:10:45.855285
2584,37,view,2026-03-08 17:10:45.855285
1228,27,click,2026-03-08 17:10:55.855285
2584,37,add_to_cart,2026-03-08 17:11:22.855285
2374,185,view,2026-03-08 17:11:45.855285
2003,181,search,2026-03-08 17:11:45.855285
2374,185,click,2026-03-08 17:12:17.855285
2807,63,search,2026-03-08 17:13:45.855285
2807,63,click,2026-03-08 17:13:51.855285
1020,129,view,2026-03-08 17:15:45.855285
1020,129,wishlist,2026-03-08 17:16:06.855285
2584,37,purchase,2026-03-08 17:16:22.855285
990,155,view,2026-03-08 17:21:45.855285
2402,122,view,2026-03-08 17:22:45.855285
766,169,view,2026-03-08 17:22:45.855285
2402,122,wishlist,2026-03-08 17:23:00.855285
766,169,click,2026-03-08 17:23:10.855285
602,23,view,2026-03-08 17:23:45.855285
602,23,add_to_cart,2026-03-08 17:24:44.855285
757,11,view,2026-03-08 17:24:45.855285
757,11,add_to_cart,2026-03-08 17:25:40.855285
1556,8,view,2026-03-08 17:25:45.855285
2595,122,view,2026-03-08 17:25:45.855285
2595,122,click,2026-03-08 17:26:29.855285
602,23,purchase,2026-03-08 17:26:44.855285
2595,122,add_to_cart,2026-03-08 17:27:20.855285
878,137,view,2026-03-08 17:28:45.855285
878,137,click,2026-03-08 17:29:17.855285
757,11,purchase,2026-03-08 17:29:40.855285
991,80,view,2026-03-08 17:29:45.855285
991,80,click,2026-03-08 17:30:25.855285
2233,36,view,2026-03-08 17:30:45.855285
2233,36,click,2026-03-08 17:31:01.855285
888,99,view,2026-03-08 17:31:45.855285
609,136,view,2026-03-08 17:32:45.855285
609,136,wishlist,2026-03-08 17:33:12.855285
2595,122,purchase,2026-03-08 17:33:20.855285
1399,6,search,2026-03-08 17:33:45.855285
1399,6,click,2026-03-08 17:33:54.855285
925,128,view,2026-03-08 17:37:45.855285
925,128,wishlist,2026-03-08 17:37:55.855285
1135,139,search,2026-03-08 17:39:45.855285
1135,139,click,2026-03-08 17:40:02.855285
1247,182,search,2026-03-08 17:40:45.855285
492,41,view,2026-03-08 17:40:45.855285
1247,182,click,2026-03-08 17:40:51.855285
492,41,click,2026-03-08 17:41:07.855285
492,41,add_to_cart,2026-03-08 17:41:37.855285
1092,185,view,2026-03-08 17:41:45.855285
1613,26,view,2026-03-08 17:41:45.855285
1613,26,wishlist,2026-03-08 17:42:15.855285
906,106,view,2026-03-08 17:42:45.855285
906,106,click,2026-03-08 17:43:13.855285
906,106,add_to_cart,2026-03-08 17:44:33.855285
3,60,search,2026-03-08 17:44:45.855285
3,60,click,2026-03-08 17:44:50.855285
2284,12,view,2026-03-08 17:46:45.855285
1151,93,view,2026-03-08 17:46:45.855285
2284,12,add_to_cart,2026-03-08 17:47:24.855285
446,177,view,2026-03-08 17:48:45.855285
359,44,view,2026-03-08 17:48:45.855285
446,177,click,2026-03-08 17:49:25.855285
492,41,purchase,2026-03-08 17:49:37.855285
649,193,view,2026-03-08 17:49:45.855285
649,193,click,2026-03-08 17:50:26.855285
2284,12,purchase,2026-03-08 17:51:24.855285
